imdb_title_id	title	original_title	year	date_published	genre	duration	country	language	director	writer	production_company	actors	description	avg_vote	votes	budget	usa_gross_income	worlwide_gross_income	metascore	reviews_from_users	reviews_from_critics
tt9415552	Nesokrushimyy	Nesokrushimyy	2018	2018-10-25	Action, Drama, History	90	Russia	Russian	Konstantin Maksimov	Valeriya Baykeeva, Valeriya Baykeeva	Mosfim	Andrey Chernyshov, Vladimir Epifantsev, Oleg Fomin, Olga Pogodina, Sergey Gorobchenko, Nikolay Dobrynin, Vasiliy Sedykh, Vladimir Kochetkov, Dmitriy Zolotukhin, Olga Aksenova, Maria Arnaut, Yuriy Balitskiy, Daniil Bogdanov, Oleg Chudnitsov, Anton Eskin	The movie inspired by real events tells the story of the KV-1 tank's crew heroic deed. Having a losing fight, the crew of Semyon Konovalov destroyed 16 enemy tanks, 2 armored vehicles and 8...	5.3	1359	RUR 300000000				9.0	4.0
tt9418812	Hello World	Hello World	2019	2020-03-09	Animation, Comedy, Drama	97	Japan	Japanese	Tomohiko Itô	Mado Nozaki	CyberAgent	Haruka Fukuhara, Minami Hamabe, Takumi Kitamura, Minako Kotobuki, Takehito Koyasu, Rie Kugimiya, Tôri Matsuzaka	A man travels in time from the year 2027 to relive his school years and to correct a bad decision.	6.8	857			$ 4449860		12.0	4.0
tt9418878	Kiz Kardesler	Kiz Kardesler	2019	2019-09-13	Drama	108	Turkey, Germany, Netherlands, Greece	Turkish	Emin Alper	Emin Alper	Circe Films	Cemre Ebuzziya, Ece Yüksel, Helin Kandemir, Müfit Kayacan, Kayhan Açikgöz, Kubilay Tunçer, Hilmi Özçelik, Basak Kivilcim Ertanoglu, Emin Alper, Selim Gunturkun, Ibrahim Kestane, Akin Baspehlivan, Mehmet Akin	Three young girls are sent back to their father in a poor village in central Anatolia, one after another, after failing in more affluent foster families.	7.5	2171			$ 92931		5.0	37.0
tt9419834	Secret Obsession	Secret Obsession	2019	2019-07-18	Drama, Mystery, Thriller	97	USA	English	Peter Sullivan	Kraig Wenman, Peter Sullivan	Hybrid	Brenda Song, Mike Vogel, Dennis Haysbert, Ashley Scott, Paul Sloan, Daniel Booko, Scott Peat, Blair Hickey, Michael Patrick McGill, Casey Leach, Jim Hanna, Ciarra Carter, Eric Etebari, Kati Salowsky, Jennifer Peo	Recuperating from trauma, Jennifer remains in danger as she returns to a life she doesn't remember.	4.3	17103					721.0	32.0
tt9420624	Orang Kaya Baru	Orang Kaya Baru	2019	2019-01-24	Comedy, Drama	96	Indonesia	Indonesian	Ody C. Harahap	Joko Anwar	Screenplay Films	Cut Mini Theo, Lukman Sardi, Raline Shah, Derby Romero, Fatih Unru, Refal Hady, Millane Fernandez, Melayu Nicole, Jasmine Kusuma Carroll, Arvitta Ludya, Verdi Solaiman, Sylvia Genpati, T.M. Tarsan, Reza Nangin, Ikram Kribo	A life of a ordinary family consists of father (Lukman Sardi), mother (Cut Mini) and three children Duta (Derby Romero), Tika (Raline Shah) and Dodi (Fatih Unru) suddenly changed when the father died and left a legacy a lot of wealth.	6.4	430					4.0	5.0
tt9420648	Bala	Bala	2019	2019-11-07	Comedy	133	India	Hindi	Amar Kaushik	Niren Bhatt, Ravi Shankar Muppa	Maddock Films	Ayushmann Khurrana, Bhumi Pednekar, Yami Gautam, Saurabh Shukla, Javed Jaffrey, Sunita Rajwar, Seema Bhargava, Abhishek Banerjee, Umesh Shukla, Dheerendra Gautam, Deepika Chikhalia, Sachin Chaudhary, Saniya Touqeer, Sunheri Shah, Ranjan Raj	It tells the story of a man who is balding prematurely and how he copes up with the situation.	7.4	10652			$ 1447766		164.0	16.0
tt9425078	Verotika	Verotika	2019	2019-06-13	Horror	90	USA	English	Glenn Danzig	Glenn Danzig	Dark Risen Pictures	Ashley Wisdom, Rachel Alig, Alice Tate, Kayden Kross, Scotch Hopkins, Sean Kanan, Natalia Borowsky, Nika Balina, Jody Barton, Brennah Black, Kris Black, Kansas Bowling, James Cullen Bressack, Katarina Bucevac, Cody Renee Cameron	Glenn Danzig's directorial debut, is a horror anthology that compiles stories from Danzig's line of comic books of the same name. Stories which focus on horror content that's often sexual ...	1.9	959	$ 1000000				41.0	37.0
tt9426186	Revenger	Revenger	2018	2018-12-06	Action, Crime, Thriller	101	South Korea	Korean, English	Seung-Won Lee	Bruce Khan	Green Fish Pictures	Je-Heon Choi, SooJin Jeong, Bruce Khan, In-kwon Kim, Chul-min Park, Hee-soon Park, Jin-Seo Yoon	A former police investigator decides to go to a prison island to revenge the brutal killings of his family.	5.7	3367					66.0	22.0
tt9426210	Weathering with You	Tenki no ko	2019	2019-10-14	Animation, Drama, Family	112	Japan, China	Japanese	Makoto Shinkai	Makoto Shinkai	"""Weathering With You"" Film Partners"	Kotaro Daigo, Nana Mori, Shun Oguri, Sei Hiraizumi, Yûki Kaji, Riz Ahmed, Dino Andrade, Kentaro Araki, Chieko Baishô, Ashley Boettcher, Alison Brie, Kimberly Brooks, Emma de Paauw, Brandon Engman, Erin Fitzgerald	A high-school boy who has run away to Tokyo befriends a girl who appears to be able to manipulate the weather.	7.6	16277	$ 11100000	$ 7798743	$ 193176979	72.0	177.0	110.0
tt9426974	Patrick	Patrick	2019	2020-07-23	Drama	103	Portugal	Portuguese, French	Gonçalo Waddington	Gonçalo Waddington, João Leitão	Augenschein Filmproduktion	Hugo Fernandes, Alba Baptista, Lydie Barbara, João Pedro Bénard, Adriano Carvalho, Teresa Coutinho, Miguel Herz-Kestranek, Carla Maciel, Teresa Sobral, Raphaël Tschudi	About a young man on the cusp of adulthood who returns home years after being abducted as a child	6.1	101					1.0	5.0
tt9427166	Padre no hay más que uno	Padre no hay más que uno	2019	2019-08-01	Comedy	98	Spain	Spanish	Santiago Segura	Marta González de Vega, Santiago Segura	Amazon Prime Video	Santiago Segura, Toni Acosta, Sílvia Abril, Leo Harlem, Wendy Ramos, Martina Valeria de Antioquía, Calma Segura, Luna Fulgencio, Carlos González Morollón, Sirena Segura, Anabel Alonso, Marta González de Vega, Mónica Pérez, Diana Navarro, Miguel Lago	A family father discovers how hard is care of his five children when his wife leaves him alone with them during a week of holidays.	6.1	1651	EUR 2700000		$ 15894372		4.0	4.0
tt9428190	Norm of the North: King Sized Adventure	Norm of the North: King Sized Adventure	2019	2019-08-02	Animation, Adventure, Comedy	90	USA, India, South Korea, China	English	Richard Finn, Tim Maltby	Dean Stefan	Assemblage	Alan Marriott, Andrew Toth, Brian Dobson, Cole Howard, Jennifer Cameron, Jonathan Holmes, Lee Tockar, Lisa Durupt, Maya Kay, Michael Dobson, Simon Hayama, Vincent Tong	An ancient Chinese artifact has been stolen by a villainous archaeologist named Dexter. With the help of his Lemming friends, Norm must keep his word and embark on a journey across the ...	3.2	284			$ 1505059		13.0	4.0
tt9430698	One Piece: Stampede	One Piece: Stampede	2019	2019-10-24	Animation, Action, Adventure	101	Japan	Japanese, English	Takashi Otsuka	Eiichiro Oda, Eiichiro Oda	Toei Animation	Felecia Angelle, Kim Anh, Tuan Anh, Major Attaway, Greg Ayres, Tia Lynn Ballard, Hoai Bao, Brian Barber, Johnny Yong Bosch, Anthony Bowling, Duncan Brannan, John Burgmeier, Charles C. Campbell, Ngoc Chau, Luci Christian	Pirates from around the world gather at the Pirates Expo to join the hunt for Gol D. Roger's lost treasure.	7.7	3512		$ 1298528	$ 81562741		63.0	25.0
tt9430780	Bell Bottom	Bell Bottom	2019	2019-02-15	Comedy, Thriller	130	India	Kannada	Jayathirtha	Jayathirtha	Golden Horse Cinema	Rishab Shetty, Haripriya, Yograj Bhat, P.D. Sathish Chandra, Achyuth Kumar, Vihana Tej	Police constable Divakar finally gets a chance to fulfill his childhood dream of becoming a detective when a mysterious robbery takes place at the local police station.	8.4	999			$ 12419		69.0	4.0
tt9431080	Notre Dame	Notre Dame	2019	2019-12-18	Comedy	88	France, Belgium	French	Valérie Donzelli	Benjamin Charbit, Benjamin Charbit	Rectangle Productions	Valérie Donzelli, Pierre Deladonchamps, Thomas Scimeca, Bouli Lanners, Virginie Ledoyen, Isabelle Candelier, Philippe Katerine, Claude Perron, Samir Guesmi, Pauline Serieys, Nafsica Labrakos, Benjamin Ewers, Astien Bosche, Léo Poulet, Fabrice Michel	Maud wins the opportunity to refurbish the iconic Notre Dame. Personal and professional issues stand in comical tension as she goes through an emotional storm.	5.4	313	EUR 3600000		$ 1702821		1.0	6.0
tt9431740	Evge	Evge	2019	2019-11-07	Drama	96	Ukraine	Crimean Tatar, Ukrainian, Russian	Nariman Aliev	Nariman Aliev, Novruz Hikmet	Limelite	Akhtem Seitablaev, Remzi Bilyalov, Dariya Barihashvili, Viktor Zhdanov, Veronika Lukyanenko, Akmal Gurezov, Larysa Yatzenko, Anatoliy Marempolskiy, Pavel Makarchenko, Oleg Moskalenko	A father and a son from Crimean Tatar family transport the body of deceased older son and brother from Kyiv to bury him in Crimea.	7.3	720	EUR 658000		$ 40093			52.0
tt9434836	Norm of the North: Family Vacation	Norm of the North: Family Vacation	2020	2020-02-25	Animation, Adventure, Comedy	90	USA	English	Anthony Bell	Elie Choufany, Alec Sokolow	Assemblage	Jennifer Cameron, Paul Dobson, Brian Drummond, Lisa Durupt, James Higuchi, Jonathan Holmes, Cole Howard, Lee Tockar, Andrew Toth	Overwhelmed with his Kingly duties, Norm's crown is stolen and he embarks on a journey to find it in conjunction with repairing his family's relationship.	3.1	106			$ 19439		3.0	3.0
tt9434968	Bir Ask Iki Hayat	Bir Ask Iki Hayat	2019	2019-02-15	Drama, Romance	106	Turkey	Turkish, English	Ali Bilgin	Christopher Papakaliatis, Burcu Gorgun Toptas	Ay Yapim	Bergüzar Korel, Engin Akyürek, Ipek Bilgin, Dilara Çakir, Serhat Paril, Merve Dizdar, Osman Sonant, Besnik Ademoglu, Anil Altinoz, Buse Beypinar, Ozan Dogan, Caner Erdem, Dogukan Mutlu, Murat Okay, Kaan Uguralp	Umut's decision will change his fate. Umut, who has to choose between taking his dog out and staying at home, will step into the infinite options of love and life without knowing which one ...	6.2	1712			$ 1401422		8.0	
tt9435162	DreadOut	DreadOut	2019	2019-01-03	Adventure, Fantasy, Horror	97	Indonesia, South Korea, Singapore	Indonesian	Kimo Stamboel	Kimo Stamboel	CJ ENM Co.	Caitlin Halderman, Jefri Nichol, Marsha Aruan, Ciccio Manassero, Susan Sameh, Irsyadillah, Miller Khan, Mike Lucock, Cathy Natafitria Fakandi, Hannah Al Rashid, Salvita Decorte, Rima Melati Adams	Six friends want to become popular by recording their adventures to be uploaded to social media accounts. They choose to go to the abandoned apartment and suddenly open a portal to the magical world and infuriate the portal guardian.	5.3	389					11.0	29.0
tt9436204	Dolls	Dolls	2019	2019-07-02	Horror	85	USA	English	Cuyle Carvin	Justin Hawkins, Josh Hawkins	Millman Productions	Thomas Downey, Dee Wallace, Trinity Simspon, Bret Green, Elise Muller, Melinda DeKay, Robert R. Ryel, Cuyle Carvin, Scott Anthony Gould, Justin Hawkins, Robert Michael Ryan	A struggling children's book author and his rebellious teenage daughter move into a house they've inherited and find mysterious dolls in the attic. The father and daughter soon learn that the dolls have a sinister - and deadly - past.	3.6	243					13.0	20.0
tt9441638	The Big Ugly	The Big Ugly	2020	2020-07-24	Drama	106	USA	English	Scott Wiper	Scott Wiper, Scott Wiper	4G Vision	Vinnie Jones, Malcolm McDowell, Ron Perlman, Nicholas Braun, Leven Rambin, Brandon Sklenar, Lenora Crichlow, Bruce McGill, Dan Buran, David Myers Gregory, Stephen Marcus, Elyse Levesque, Joelle Carter, Leilani Barrett, Nathan Neorr	Anglo-American relations go bad when London mob bosses invest in a West Virginia oil deal in hopes of laundering dirty money.	4.3	528		$ 514107	$ 515399	52.0	45.0	37.0
tt9442146	Hüddam 2	Hüddam 2	2019	2019-03-08	Drama, Horror, Thriller	92	Turkey	Turkish	Utku Uçar	Utku Uçar	CinedeX	Seyda Ipek Baykal, Ayyildiz Beslen, Can Beslen, Hakan Erkuran, Ayse Kaya, Bülent Kaya, Ebrar Kurt, Hüseyin Çelikoglu, Yavuz Çetin, Funda Öz	The arrival of an innocent baby will be the end of Fatma's solitude and a curse to those that have wronged her.	5.1	111			$ 197014			
tt9442780	Technoboss	Technoboss	2019	2019-11-07	Comedy, Musical, Romance	112	Portugal, France	Portuguese, Spanish	João Nicolau	João Nicolau, Mariana Ricardo	O Som e a Fúria	Miguel Lobo Antunes, Luísa Cruz, Américo Silva, Tiago Garrinhas, Sandra Faleiro, Duarte Guimarães, Matias Neves, Ana Tang, Jorge Andrade, José Raposo, Mick Greer, Bruno Lourenço, João Nunes Monteiro, Bob Taylor, Manuel Ramos	Retirement is coming soon for Luís Rovisco. The songs he dreams up during the day make up for all the injustices in his life. But standing before the receptionist Lucinda, he finds himself singing to a different tune.	6.0	133			$ 8960			12.0
tt9448332	Ishq	Ishq	2019	2019-05-17	Drama, Romance, Thriller	134	India	Malayalam	Anuraj Manohar	Ratheesh Ravi	AVA Productions	Shane Nigam, Ann Sheetal, Shine Tom Chacko, Jaffer Idukki, Leona Lishoy, Lekshmi Nanda Kishore, Kainakary Thankaraj, Maala Parvathi, Swasika Vijay, Premnath, Vivek Anirudh, Rajesh Nanoo, Jithin, Jithan V. Soubhagom	Two youngsters who try to find joy after they lose out on love and their need for a mutual trust to sustain love and happiness.	7.5	1774					34.0	3.0
tt9448362	Thottappan	Thottappan	2019	2019-06-05	Drama	140	India	Malayalam	Shanavas K. Bavakutty	Francis Noronha, P.S. Rafeeque	Pattam Cinema Company	Vinayakan, Priyamvada Krishnan, Manoj K. Jayan, Manu Jose, Lal, Roshan Mathew, Binoy Nambala, Manju Pathrose, Dileesh Pothan, Sunitha	Thottappan starts with the story of two thieves in an island village of Rural-Kochi, Ithakk and Johnappan. They both are hard-core friends and operate robberies together for years.	7.0	257	INR 1000000				14.0	2.0
tt9448656	Plane Tree	Plane Tree	2018	2019-04-12	Drama	99	Turkey	Turkish	Mustafa Karadeniz	Necip Güleçer, Mustafa Karadeniz	Cinar Film Yapim	Sezgin Cengiz, Silan Düzdaban, Yunus Emre Çelik, Halit Demir, Mert Aygun, Mustafa Karadeniz, Yilmaz Agbulak, Recep Aladag, Yusuf Aydin, Zülal Güler, Rasim Kaya, Yusuf Bura Kesekler, Orhan Koçak, Ömer Mentese, Ercan Sade		6.8	168	$ 200000		$ 4183		3.0	
tt9448932	Love Sarah	Love Sarah	2020	2020-07-10	Comedy, Drama, Romance	97	UK	English	Eliza Schroeder	Jake Brunger, Jake Brunger	Miraj Films	Rupert Penry-Jones, Celia Imrie, Shelley Conn, Bill Paterson, Shannon Tarbet, Denise Welch, Lucy Fleming, Grace Calder, Max Parker, Candice Brown, Kamontip Krissy Ashton, Sam Shoubber, Lati Gbaja, Ross K. Foad, Maria Alexandrova	A young woman wishes to fulfill her mother's dream of opening her own bakery in Notting Hill, London. To do this, she enlists the help of an old friend and her grandma.	6.4	137			$ 931347		10.0	19.0
tt9450542	Babushka lyogkogo povedeniya 2	Babushka lyogkogo povedeniya 2	2019	2019-01-24	Comedy	86	Russia	Russian	Marius Balchunas		Weiss Films	Vladislav Dunaev, Marina Fedunkiv, Egor Gerchakov, Evgeniy Gerchakov, Natalya Ionova, Nikita Kashevarov, Roman Kurtsyn, Mark-Malik Murashkin, Artemiy Padalka, Aleksandr Revva, Alisa Revva		3.0	259			$ 7142770			1.0
tt9451096	Mano de obra	Mano de obra	2019	2020-08-19	Drama	82	Mexico	Spanish	David Zonana	David Zonana	Lucia Films	Luis Alberti, Horacio Celestino, Hugo Mendoza, Jonathan Sánchez	After the death of one of his co-workers, Francisco and a group of builders will seek justice not only for the null compensation received by the owner of the house, but also for a life full of worries, contrasts and oppression.	6.7	121					2.0	10.0
tt9454778	Joyeuse retraite!	Joyeuse retraite!	2019	2019-11-20	Comedy	97	France	French	Fabrice Bracq	Guillaume Clicquot de Mentque, Fabrice Bracq	Les Films Manuel Munz	Michèle Laroque, Thierry Lhermitte, Judith Magre, Nicole Ferroni, Omar Mebrouk, Arielle Sémenoff, Alain Doutey, Michel Cymès, Constance Labbé, Nicolas Martinez, Manon Barroy, Sasha Aktas, Chadia Amajod, Marie-Christine Adam, Gérémy Crédeville	Marilou and Philippe prepare for their future retirement in Portugal. But their daughter separates and a whole procession of solicitations falls on them.	5.0	258			$ 9848156			5.0
tt9455100	The Day After I'm Gone	The Day After I'm Gone	2019	2020-02-13	Drama	98	Israel, France	Hebrew	Nimrod Eldar	Nimrod Eldar	Spiro Films	Menashe Noy, Zohar Meidan, Alon Neuman, Sarit Vino-Elad, Sharon Hacohen, Claudia Dulitchi, Evelin Kachulin, Miri Aloni, Eli Muallem, Ben Kippris, Yahav Viner, Ziv Peleg, Eran ben Zvi, Eran Naim, Maayan Eliasi	A middle aged single father copes with his teenage daughter's wish to end her life.	6.6	390					2.0	30.0
tt9459550	American Kamasutra	American Kamasutra	2018	2018-12-13	Drama, Romance	88	USA	English	Jacky St. James	Paul Fishbein, Jacky St. James	Plausible Films	Ashlynn Yennie, Justin Berti, Raylin Joy, Victoria Levine, Kevin Nelson, Nika Khitrova, Brent Harvey, Richie Calhoun, Sara Luvv, Valerie Baber, Spike Mayer, Melissa Schumacher, Karla Kush, Boston Blake, Vicki Chase	A young woman finds herself involved in a dangerous love triangle when she gets involved with the writer of a popular steamy novel.	2.9	327					11.0	
tt9459610	Los miembros de la familia	Los miembros de la familia	2019	2019-05-02	Comedy, Drama	86	Argentina	Spanish	Mateo Bendesky	Mateo Bendesky	Varsovia	Sergio Boris, Edgardo Castro, Ofelia Fernández, Laila Maltz, Javier Abril Rotger, Alejandro Russek, Tomás Wicz	Body-obsessed teenager Lucas and his mystically-inclined older sister, Gilda, unexpectedly become stranded when they travel to a nearly deserted coastal town to try to fulfill their dead mother's last wishes in whatever way they can.	6.3	133			$ 2638		1.0	8.0
tt9460430	Bagh bandi khela	Bagh bandi khela	2018	2018-11-16	Thriller	156	India	Bengali	Haranath Chakraborty	Chaudhuri Soumya	Surinder Films	Sayantika Banerjee, Ayan Bhattacharjee, Soham Chakraborty, Prasenjit Chatterjee, Srabanti Chatterjee, Ashim Roy Chowdhury, Jeet, Rittika Sen, Rajesh Sharma	Three different stories of three different people- an undercover cop on a hunt of an international criminal, a small time entrepreneur who accidentally witnesses a murder, and a criminal lawyer hated for defending rapists.	4.6	159					7.0	1.0
tt9461104	Motel Acacia	Motel Acacia	2019	2020-03-11	Horror	92	Philippines, Malaysia, Singapore, Indonesia, Croatia	English	Bradley Liew	Bradley Liew, Bianca Balbuena	Black Sheep	JC Santos, Jan Bijvoet, Agot Isidro, Nicholas Saputra, Bront Palarae, Vithaya Pansringarm, Talia Zucker, Will Jaymes, Perry Dizon, Joel Saracho, Brian Sy, Zahn-Paul Yu, Jakub Krajger, Leigh Guda, Don Melvin Boongaling	It is about a young Filipino man who is groomed by his tyrannical Caucasian Father to take over Motel Acacia which is tasked with exterminating immigrants by the government.	3.2	168					6.0	12.0
tt9461494	Bibaho Obhijaan	Bibaho Obhijaan	2019	2019-06-21	Comedy, Drama	117	India	Bengali	Birsa Dasgupta	Rudranil Ghosh	SVF Entertainment	Sibaji Bandyopadhyay, Priyo Banerjee, Puja Banerjee, Ambarish Bhattacharya, Anirban Bhattacharya, Rudranil Ghosh, Rupsha Ghosh, Rupsha Guha, Ankush Hazra, Nusraat Faria Mazhar, Sandy Saha, Priyanka Sarkar, Sohini Sarkar	Two newly wed men Anupam and Rajat who are established in life are henpecked husbands. They plot to flee from their wives and jobs. Due to a twist of another aspiring husband turned dacoit ...	4.2	194					2.0	
tt9461680	Nona: If They Soak Me, I'll Burn Them	Nona. Si me mojan, yo los quemo	2019	2020-04-02	Drama, Fantasy	86	Chile, Brazil, France, South Korea	Spanish	Camila José Donoso	Camila José Donoso	Mimbre Producciones	Josefina Ramírez, Gigi Reyes, Eduardo Moscovis, Paula Dinamarca, Nancy Gómez, Daniel Kiblisky, Juan de Dios Carmona	Josefina, a radical homemaker, committed a crime of passion that led her to self-exile at a coastal town. She tries to find peace in solitude, immersed in the house routine, while coexisting with a past of lovers and Molotov cocktails.	5.3	245					1.0	12.0
tt9465532	Ogre	Ogre	2019	2019-05-14	Animation	70	USA	English	James Snider	BC Fourteen	WOWNow Entertainment	Thomas Freeley, Maria Petrano, Jacob Whiteshed	Across the kingdom, little trolls Cupcake and Leaf decide to petition the King to recognize Trolls Friends Day, a new holiday honoring all the trolls and their pals. Navigating a vast land ...	6.5	251					2.0	
tt9465588	Father's Day	Father's Day	2019	2019-05-21	Animation	70	USA	English	James Snider	BC Fourteen	WOWNow Entertainment	Timothy Banfield, Maria Petrano, Jacob Whiteshed	Father's Day is approaching and sea creatures everywhere are competing for the top prize in the annual Deep Sea Burp Contest. Navigating their way through an awesome ocean adventure, they discover that love is the best prize of all!	3.4	142					1.0	
tt9465600	3022	3022	2019	2019-11-22	Sci-Fi	91	USA	English, French	John Suits	Ryan Binaco	BondIt Media Capital	Omar Epps, Kate Walsh, Angus Macfadyen, Jorja Fox, Miranda Cosgrove, Enver Gjokaj, Haaz Sleiman, Emma Hebda, Audrey Looye, Faith Alexis Oliver, Sara Tomko	A group of astronauts living in the haunting emptiness of deep space awake to find earth has suffered an extinction level event.	4.6	3098					130.0	7.0
tt9466848	Kedara	Kedara	2019	2019-11-01	Drama	114		Bengali	Indraadip Dasgupta		Kaleidoscope Entertainment Presents	Bidipta Chakraborty, Kaushik Ganguly, Rudranil Ghosh	Narasingha, an old ventriloquist and 'horbola' lives in a decrepit locality of Kolkata. Once a favourite among children, he barely manages to survive now and is reduced to a shabby madman. ...	7.1	158					8.0	2.0
tt9467386	Alles is zoals het zou moeten zijn	Alles is zoals het zou moeten zijn	2020	2020-08-06	Comedy, Drama	108	Netherlands	Dutch	Ruud Schuurman	Anna Pauwels, Daphne Deckers	TDMP	Barbara Sloesen, Jan Kooijman, Sanne Langelaar, Jelle de Jong, Renée Fokker, Julia Akkermans, Tom Van Landuyt, Bram Van der Heijden, Patrick Stoof, Allard Geerlings, Holly Mae Brood, Victoria Koblenko, Meral Polat, Emma Deckers, Kharim Amier	Immediately after the birth of their first child, Iris' friend Pieter confesses that he never wanted this child, has been having an affair for a year and will soon be leaving for Africa with his new love.	5.8	127			$ 1217229			3.0
tt9468400	Shah Jahan Regency	Shah Jahan Regency	2019	2019-01-18	Drama	156	India	Bengali	Srijit Mukherji	Mani Shankar Mukherjee, Srijit Mukherji	SVF Entertainment	Abir Chatterjee, Parambrata Chattopadhyay, Anirban Bhattacharya, Swastika Mukherjee, Rittika Sen, Kanchan Mullick, Rituparna Sengupta, Mamata Shankar, Rudranil Ghosh, Anjan Dutt, Sujoy Prasad Chatterjee, Moitra Gautam, Usashi Chakraborty, Pallavi Chatterjee, Abhishek Singh	Based on the acclaimed novel Chowringhee by a Bengali novelist Mani Shankar Mukherjee.	6.5	692					21.0	
tt9468644	Suryakantham	Suryakantham	2019	2019-03-28	Comedy, Romance	139	India	Telugu	Pranith Bramandapally		Nirvana Cinemas	Karthik Appala, Kanchan Bamane, Perlene Bhesania, Akshara Kishor, Niharika Konidela, Roopa Lakshmi, Madhumani, Sai Neeraj, Nayani Pavani, Shivaji Raja, Koteshwar Rao, Junior Relangi, Riteesh, Sameer, Sameer	Suryakantam is the story of an eccentric girl who turns everyone's worlds upside down.	5.4	127					5.0	2.0
tt9469842	Devil's Revenge	Devil's Revenge	2019	2019-10-01	Horror	98	USA	English	Jared Cohn	Maurice Hurley	Cleopatra Entertainment	William Shatner, Jeri Ryan, Jason Brooks, Robert Scott Wilson, Ciara Hanna, Phillip Andre Botello, Brendan Wayne, Sewell Whitney, Jackie Dallas, AnnMarie Giaquinto, John Patrick O'Brien, C. Hamilton Graziano	A down-on-his-luck archaeologist returns from a cave expedition that contains a cursed relic that's also a portal to Hell. He discovers that the only way to stop the curse on his family is to go back to the cave and destroy the relic.	2.8	191	$ 1500000				14.0	13.0
tt9471842	Trio	Trio	2019	2019-02-11	Comedy, Drama	94	Belgium	Flemish	Ruth Beeckmans, Matteo Simoni	Ruth Beeckmans, Matteo Simoni	Brutteo	Ruth Beeckmans, Matteo Simoni, Bruno Vanden Broecke	Wim, a loner who prefers to stay in and binge watch TV on his birthday, is offered a surprise by his half brother Gert: an hour with Angelique, a sophisticated prostitute.	6.5	155					1.0	
tt9471952	Sükut Evi	Sükut Evi	2018	2018-12-21	Drama	97	Turkey	Turkish	Cafer Özgül	Cafer Özgül	Düs Gezginleri	Melih Selcuk, Mehmet Özgür, Ece Ozdikici, Emel Çetin, Esin Eden, Fatih Topçuoglu, Yildirim Gücük, Kerem Pinar, Sehnaz B. Baftali, Pervin Bagdat, Onur Bilge, Ziya Hasipek, Halit Karaata, Merve Kizil	A young man leaves his work and his girlfriend behind for a while and leave for Anatolia. After a short while, he found himself in a friendly village in an idyllic and farce mountain ...	6.8	469			$ 159			
tt9472442	Bamse och dunderklockan	Bamse och dunderklockan	2018	2018-12-21	Animation, Family	65	Sweden	Swedish	Christian Ryltenius	Rune Andréasson, Fabian Nordlander	SF Studios	Morgan Alling, Tomas Bolme, Peter Haber, Steve Kratz, Rolf Lydahl	Bamse's friends go on a quest to find the Thunderbell, the ingredient that makes Bamse strong. Meanwhile, Reinard pretends to be a good guy to supplant Bamse as the hero of the town and win the affections of Mickelina.	6.3	128					1.0	
tt9472658	Politseyskiy s Rublyovki. Novogodniy bespredel	Politseyskiy s Rublyovki. Novogodniy bespredel	2018	2018-12-20	Comedy	90	Russia	Russian	Ilya Kulikov	Ilya Kulikov	Legio Felix	Alexander Petrov, Sergey Burunov, Tatyana Babenkova, Sofya Kashtanova, Roman Popov, Aleksandra Bortich, Rina Grishina, Irina Vilkova, Rostislav Gulbis, Sergey Shtatnov, Aleksandr Derepko, Svetlana Sukhanova, Aleksandr Buyanov, Sergey Garusov, Pavel Kizhuk	On New Year's Eve, the Barvikha-Severnoye Police Station is threatened with closure. In order to save his own department, a police officer from Rublevka Grisha Izmaylov is forced to go to ...	5.8	400			$ 27075595		2.0	
tt9477520	Asuran	Asuran	2019	2019-10-04	Action, Drama	141	India	Tamil	Vetrimaaran	M.S. Manimaran, Poomani	V. Creations	Dhanush, Manju Warrier, Prakash Raj, Pasupathy, Pavan, Aadukalam Naren, Ken Karunas, Tee Jay, Abhirami, A. Venkatesh, Balaji Sakthivel, Subramaniam Siva, M. Tamilarasan, Nitish Veera, Munnar Ramesh	The teenage son of a farmer from an underprivileged caste kills a rich, upper caste landlord. Will the farmer, a loving father and a pacifist by heart, be able to save his hot-blooded son is the rest of the story.	8.5	8648	INR 600000000		$ 379728		190.0	11.0
tt9477532	Greta	Greta	2019	2019-10-10	Drama	97	Brazil	Portuguese	Armando Praça	Armando Praça, Fernando Mello	Carnaval Filmes	Marco Nanini, Denise Weinberg, Demick Lopes, Gretta Star, Robério Diógenes, Edneia Tutti, Felipe De Paula, Fabiano Rocha, Fabiola Liper, Layla Sah, Júnior Martins, Pedro Domingues, Fauller, Bruno Gomes, Galba Nogueira	Pedro, a 70-year-old gay nurse, is taking care of Daniela, his ailing transgender friend. In order to find her a vacant hospital bed, he decides to help an arrested and wounded criminal to escape.	6.2	190						12.0
tt9482230	Tommaso	Tommaso	2019	2020-06-05	Drama	115	Italy, UK, USA, Greece	English, Italian, Russian	Abel Ferrara	Abel Ferrara	Simila(r)	Cristina Chiriac, Willem Dafoe, Anna Ferrara, Alessandro Foschetti, Stella Mastrantonio, Lorenzo Piazzoni, Alessandro Prato, Sofia Rania, Kyle Reardon, Alessandra Scarci, Dharma Mangia Woods	The story of an American artist living in Rome with his young European wife Nikki and their 3-year-old daughter, Dee Dee.	6.0	549	EUR 3000000		$ 23588	66.0	8.0	43.0
